DATE,STATION,LONGITUDE,TMAX,ELEVATION,TMIN,PRCP,LATITUDE,NAME
2014-02-19,USC00457180,-117.36364,6.7,737.6,-2.2,11.4,47.23446,"ROSALIA, WA US"
2014-02-20,USC00457180,-117.36364,4.4,737.6,-1.7,1.3,47.23446,"ROSALIA, WA US"
2014-02-21,USC00457180,-117.36364,5.6,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2014-02-22,USC00457180,-117.36364,4.4,737.6,-3.3,0.0,47.23446,"ROSALIA, WA US"
2014-02-23,USC00457180,-117.36364,0.0,737.6,-3.3,1.3,47.23446,"ROSALIA, WA US"
2014-02-24,USC00457180,-117.36364,0.0,737.6,-5.6,6.4,47.23446,"ROSALIA, WA US"
2014-02-25,USC00457180,-117.36364,-0.6,737.6,-8.3,7.1,47.23446,"ROSALIA, WA US"
2014-02-26,USC00457180,-117.36364,-2.2,737.6,-10.6,0.0,47.23446,"ROSALIA, WA US"
2014-02-27,USC00457180,-117.36364,3.9,737.6,-11.1,0.0,47.23446,"ROSALIA, WA US"
2014-02-28,USC00457180,-117.36364,0.0,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2014-03-01,USC00457180,-117.36364,3.3,737.6,-11.1,0.0,47.23446,"ROSALIA, WA US"
2014-03-02,USC00457180,-117.36364,-6.7,737.6,-10.6,0.0,47.23446,"ROSALIA, WA US"
2014-03-03,USC00457180,-117.36364,0.0,737.6,-7.2,6.4,47.23446,"ROSALIA, WA US"
2014-03-04,USC00457180,-117.36364,5.0,737.6,-0.6,3.8,47.23446,"ROSALIA, WA US"
2014-03-05,USC00457180,-117.36364,7.8,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-03-06,USC00457180,-117.36364,11.1,737.6,4.4,20.3,47.23446,"ROSALIA, WA US"
2014-03-07,USC00457180,-117.36364,11.7,737.6,2.2,4.6,47.23446,"ROSALIA, WA US"
2014-03-08,USC00457180,-117.36364,10.6,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2014-03-09,USC00457180,-117.36364,12.2,737.6,2.2,8.4,47.23446,"ROSALIA, WA US"
2014-03-10,USC00457180,-117.36364,12.8,737.6,5.0,7.6,47.23446,"ROSALIA, WA US"
2014-03-11,USC00457180,-117.36364,8.9,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2014-03-12,USC00457180,-117.36364,9.4,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2014-03-13,USC00457180,-117.36364,11.7,737.6,-1.1,0.0,47.23446,"ROSALIA, WA US"
2014-03-14,USC00457180,-117.36364,10.0,737.6,1.1,0.0,47.23446,"ROSALIA, WA US"
2014-03-15,USC00457180,-117.36364,12.8,737.6,-1.1,7.6,47.23446,"ROSALIA, WA US"
2014-03-16,USC00457180,-117.36364,11.7,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2014-03-17,USC00457180,-117.36364,13.3,737.6,2.2,3.8,47.23446,"ROSALIA, WA US"
2014-03-18,USC00457180,-117.36364,9.4,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2014-03-19,USC00457180,-117.36364,8.3,737.6,-2.2,0.0,47.23446,"ROSALIA, WA US"
2014-03-20,USC00457180,-117.36364,10.6,737.6,-2.8,3.8,47.23446,"ROSALIA, WA US"
2014-03-21,USC00457180,-117.36364,6.7,737.6,-3.9,0.0,47.23446,"ROSALIA, WA US"
2014-03-22,USC00457180,-117.36364,8.9,737.6,-4.4,0.0,47.23446,"ROSALIA, WA US"
2014-03-23,USC00457180,-117.36364,10.0,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2014-03-24,USC00457180,-117.36364,11.1,737.6,-2.8,0.0,47.23446,"ROSALIA, WA US"
2014-03-25,USC00457180,-117.36364,13.9,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-03-26,USC00457180,-117.36364,12.8,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2014-03-27,USC00457180,-117.36364,12.2,737.6,1.7,11.4,47.23446,"ROSALIA, WA US"
2014-03-28,USC00457180,-117.36364,11.7,737.6,0.6,12.7,47.23446,"ROSALIA, WA US"
2014-03-29,USC00457180,-117.36364,12.2,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2014-03-30,USC00457180,-117.36364,11.1,737.6,0.6,1.3,47.23446,"ROSALIA, WA US"
2014-03-31,USC00457180,-117.36364,10.6,737.6,-0.6,2.5,47.23446,"ROSALIA, WA US"
2014-04-01,USC00457180,-117.36364,12.2,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-04-02,USC00457180,-117.36364,14.4,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-04-03,USC00457180,-117.36364,13.3,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-04-04,USC00457180,-117.36364,13.3,737.6,2.8,2.5,47.23446,"ROSALIA, WA US"
2014-04-05,USC00457180,-117.36364,12.2,737.6,0.6,1.3,47.23446,"ROSALIA, WA US"
2014-04-06,USC00457180,-117.36364,11.7,737.6,3.3,2.0,47.23446,"ROSALIA, WA US"
2014-04-07,USC00457180,-117.36364,16.1,737.6,2.8,0.0,47.23446,"ROSALIA, WA US"
2014-04-08,USC00457180,-117.36364,18.9,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2014-04-09,USC00457180,-117.36364,20.6,737.6,5.0,1.8,47.23446,"ROSALIA, WA US"
2014-04-10,USC00457180,-117.36364,14.4,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-04-11,USC00457180,-117.36364,15.0,737.6,0.6,0.0,47.23446,"ROSALIA, WA US"
2014-04-12,USC00457180,-117.36364,17.2,737.6,-1.7,0.0,47.23446,"ROSALIA, WA US"
2014-04-13,USC00457180,-117.36364,15.6,737.6,-1.1,0.5,47.23446,"ROSALIA, WA US"
2014-04-14,USC00457180,-117.36364,13.9,737.6,-0.6,0.0,47.23446,"ROSALIA, WA US"
2014-04-15,USC00457180,-117.36364,18.9,737.6,1.7,0.0,47.23446,"ROSALIA, WA US"
2014-04-16,USC00457180,-117.36364,13.9,737.6,1.1,0.0,47.23446,"ROSALIA, WA US"
2014-04-17,USC00457180,-117.36364,11.1,737.6,3.9,5.1,47.23446,"ROSALIA, WA US"
2014-04-18,USC00457180,-117.36364,9.4,737.6,1.7,12.7,47.23446,"ROSALIA, WA US"
2014-04-19,USC00457180,-117.36364,11.7,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-04-20,USC00457180,-117.36364,17.8,737.6,1.7,0.5,47.23446,"ROSALIA, WA US"
2014-04-21,USC00457180,-117.36364,14.4,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2014-04-22,USC00457180,-117.36364,18.9,737.6,4.4,3.8,47.23446,"ROSALIA, WA US"
2014-04-23,USC00457180,-117.36364,10.6,737.6,0.0,3.3,47.23446,"ROSALIA, WA US"
2014-04-24,USC00457180,-117.36364,11.7,737.6,2.8,12.7,47.23446,"ROSALIA, WA US"
2014-04-25,USC00457180,-117.36364,13.9,737.6,3.3,1.3,47.23446,"ROSALIA, WA US"
2014-04-26,USC00457180,-117.36364,10.0,737.6,2.8,2.5,47.23446,"ROSALIA, WA US"
2014-04-27,USC00457180,-117.36364,11.7,737.6,0.0,5.1,47.23446,"ROSALIA, WA US"
2014-04-28,USC00457180,-117.36364,11.1,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-04-29,USC00457180,-117.36364,17.2,737.6,-0.6,0.0,47.23446,"ROSALIA, WA US"
2014-04-30,USC00457180,-117.36364,16.7,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2014-05-01,USC00457180,-117.36364,22.2,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-05-02,USC00457180,-117.36364,26.1,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-05-03,USC00457180,-117.36364,25.6,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-05-04,USC00457180,-117.36364,17.8,737.6,6.7,3.8,47.23446,"ROSALIA, WA US"
2014-05-05,USC00457180,-117.36364,16.7,737.6,4.4,2.5,47.23446,"ROSALIA, WA US"
2014-05-06,USC00457180,-117.36364,16.7,737.6,5.0,4.6,47.23446,"ROSALIA, WA US"
2014-05-07,USC00457180,-117.36364,14.4,737.6,0.0,2.5,47.23446,"ROSALIA, WA US"
2014-05-08,USC00457180,-117.36364,17.2,737.6,1.1,0.0,47.23446,"ROSALIA, WA US"
2014-05-09,USC00457180,-117.36364,18.9,737.6,6.7,6.9,47.23446,"ROSALIA, WA US"
2014-05-10,USC00457180,-117.36364,12.8,737.6,2.2,5.6,47.23446,"ROSALIA, WA US"
2014-05-11,USC00457180,-117.36364,14.4,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2014-05-12,USC00457180,-117.36364,15.6,737.6,-0.6,0.0,47.23446,"ROSALIA, WA US"
2014-05-13,USC00457180,-117.36364,18.9,737.6,2.8,0.0,47.23446,"ROSALIA, WA US"
2014-05-14,USC00457180,-117.36364,22.2,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-05-15,USC00457180,-117.36364,25.0,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-05-16,USC00457180,-117.36364,27.2,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-05-17,USC00457180,-117.36364,24.4,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-05-18,USC00457180,-117.36364,20.6,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2014-05-19,USC00457180,-117.36364,18.9,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-05-20,USC00457180,-117.36364,19.4,737.6,5.0,0.0,47.23446,"ROSALIA, WA US"
2014-05-21,USC00457180,-117.36364,23.3,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2014-05-22,USC00457180,-117.36364,24.4,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2014-05-23,USC00457180,-117.36364,26.7,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2014-05-24,USC00457180,-117.36364,26.7,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-05-25,USC00457180,-117.36364,22.2,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-05-26,USC00457180,-117.36364,22.2,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-05-27,USC00457180,-117.36364,21.1,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2014-05-28,USC00457180,-117.36364,21.7,737.6,7.2,2.5,47.23446,"ROSALIA, WA US"
2014-05-29,USC00457180,-117.36364,21.7,737.6,5.0,3.8,47.23446,"ROSALIA, WA US"
2014-05-30,USC00457180,-117.36364,18.9,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2014-05-31,USC00457180,-117.36364,24.4,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-06-01,USC00457180,-117.36364,25.6,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-06-02,USC00457180,-117.36364,25.6,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2014-06-03,USC00457180,-117.36364,28.3,737.6,7.8,2.5,47.23446,"ROSALIA, WA US"
2014-06-04,USC00457180,-117.36364,26.1,737.6,9.4,4.6,47.23446,"ROSALIA, WA US"
2014-06-05,USC00457180,-117.36364,24.4,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2014-06-06,USC00457180,-117.36364,22.2,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2014-06-07,USC00457180,-117.36364,23.9,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-06-08,USC00457180,-117.36364,23.9,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-06-09,USC00457180,-117.36364,26.1,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-06-10,USC00457180,-117.36364,24.4,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2014-06-11,USC00457180,-117.36364,22.2,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2014-06-12,USC00457180,-117.36364,23.9,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-06-13,USC00457180,-117.36364,24.4,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-06-14,USC00457180,-117.36364,20.0,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-06-15,USC00457180,-117.36364,19.4,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2014-06-16,USC00457180,-117.36364,17.2,737.6,7.2,4.3,47.23446,"ROSALIA, WA US"
2014-06-17,USC00457180,-117.36364,15.0,737.6,2.2,3.0,47.23446,"ROSALIA, WA US"
2014-06-18,USC00457180,-117.36364,9.4,737.6,6.7,38.1,47.23446,"ROSALIA, WA US"
2014-06-19,USC00457180,-117.36364,16.7,737.6,7.2,1.3,47.23446,"ROSALIA, WA US"
2014-06-20,USC00457180,-117.36364,20.0,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-06-21,USC00457180,-117.36364,23.3,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-06-22,USC00457180,-117.36364,22.2,737.6,5.0,0.0,47.23446,"ROSALIA, WA US"
2014-06-23,USC00457180,-117.36364,25.0,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-06-24,USC00457180,-117.36364,28.3,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-06-25,USC00457180,-117.36364,22.8,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2014-06-26,USC00457180,-117.36364,25.0,737.6,11.7,2.5,47.23446,"ROSALIA, WA US"
2014-06-27,USC00457180,-117.36364,21.1,737.6,11.7,7.6,47.23446,"ROSALIA, WA US"
2014-06-28,USC00457180,-117.36364,19.4,737.6,9.4,2.5,47.23446,"ROSALIA, WA US"
2014-06-29,USC00457180,-117.36364,21.7,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-06-30,USC00457180,-117.36364,21.7,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-07-01,USC00457180,-117.36364,25.0,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-07-02,USC00457180,-117.36364,30.0,737.6,12.2,0.0,47.23446,"ROSALIA, WA US"
2014-07-03,USC00457180,-117.36364,32.8,737.6,16.1,0.0,47.23446,"ROSALIA, WA US"
2014-07-04,USC00457180,-117.36364,29.4,737.6,13.9,0.0,47.23446,"ROSALIA, WA US"
2014-07-05,USC00457180,-117.36364,27.8,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2014-07-06,USC00457180,-117.36364,29.4,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-07-07,USC00457180,-117.36364,31.7,737.6,12.2,0.0,47.23446,"ROSALIA, WA US"
2014-07-08,USC00457180,-117.36364,32.2,737.6,13.9,0.0,47.23446,"ROSALIA, WA US"
2014-07-09,USC00457180,-117.36364,33.3,737.6,13.9,0.0,47.23446,"ROSALIA, WA US"
2014-07-10,USC00457180,-117.36364,33.9,737.6,15.0,0.0,47.23446,"ROSALIA, WA US"
2014-07-11,USC00457180,-117.36364,32.2,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-07-12,USC00457180,-117.36364,33.9,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-07-13,USC00457180,-117.36364,34.4,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2014-07-14,USC00457180,-117.36364,35.6,737.6,18.9,0.0,47.23446,"ROSALIA, WA US"
2014-07-15,USC00457180,-117.36364,35.6,737.6,13.9,0.0,47.23446,"ROSALIA, WA US"
2014-07-16,USC00457180,-117.36364,33.3,737.6,16.7,0.0,47.23446,"ROSALIA, WA US"
2014-07-17,USC00457180,-117.36364,35.0,737.6,15.6,0.0,47.23446,"ROSALIA, WA US"
2014-07-18,USC00457180,-117.36364,32.2,737.6,15.0,0.0,47.23446,"ROSALIA, WA US"
2014-07-19,USC00457180,-117.36364,29.4,737.6,15.0,0.0,47.23446,"ROSALIA, WA US"
2014-07-20,USC00457180,-117.36364,31.1,737.6,16.1,0.0,47.23446,"ROSALIA, WA US"
2014-07-21,USC00457180,-117.36364,27.8,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2014-07-22,USC00457180,-117.36364,26.1,737.6,12.2,3.8,47.23446,"ROSALIA, WA US"
2014-07-23,USC00457180,-117.36364,27.2,737.6,12.8,0.5,47.23446,"ROSALIA, WA US"
2014-07-24,USC00457180,-117.36364,31.1,737.6,7.8,0.8,47.23446,"ROSALIA, WA US"
2014-07-25,USC00457180,-117.36364,21.1,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-07-26,USC00457180,-117.36364,25.0,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-07-27,USC00457180,-117.36364,35.0,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-07-28,USC00457180,-117.36364,33.3,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-07-29,USC00457180,-117.36364,36.7,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2014-07-30,USC00457180,-117.36364,38.3,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-07-31,USC00457180,-117.36364,38.3,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2014-08-01,USC00457180,-117.36364,37.2,737.6,12.2,0.0,47.23446,"ROSALIA, WA US"
2014-08-02,USC00457180,-117.36364,35.0,737.6,16.1,0.0,47.23446,"ROSALIA, WA US"
2014-08-03,USC00457180,-117.36364,35.6,737.6,16.1,0.0,47.23446,"ROSALIA, WA US"
2014-08-04,USC00457180,-117.36364,34.4,737.6,11.1,2.0,47.23446,"ROSALIA, WA US"
2014-08-05,USC00457180,-117.36364,36.1,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-08-06,USC00457180,-117.36364,36.1,737.6,15.6,0.0,47.23446,"ROSALIA, WA US"
2014-08-07,USC00457180,-117.36364,32.2,737.6,15.0,0.0,47.23446,"ROSALIA, WA US"
2014-08-08,USC00457180,-117.36364,32.2,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-08-09,USC00457180,-117.36364,27.8,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-08-10,USC00457180,-117.36364,31.1,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-08-11,USC00457180,-117.36364,35.0,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-08-12,USC00457180,-117.36364,37.2,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-08-13,USC00457180,-117.36364,34.4,737.6,13.3,2.5,47.23446,"ROSALIA, WA US"
2014-08-14,USC00457180,-117.36364,26.7,737.6,13.9,0.8,47.23446,"ROSALIA, WA US"
2014-08-15,USC00457180,-117.36364,26.1,737.6,13.3,0.0,47.23446,"ROSALIA, WA US"
2014-08-16,USC00457180,-117.36364,27.2,737.6,15.6,0.0,47.23446,"ROSALIA, WA US"
2014-08-17,USC00457180,-117.36364,29.4,737.6,16.7,0.0,47.23446,"ROSALIA, WA US"
2014-08-18,USC00457180,-117.36364,31.7,737.6,17.2,0.0,47.23446,"ROSALIA, WA US"
2014-08-19,USC00457180,-117.36364,33.9,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-08-20,USC00457180,-117.36364,33.3,737.6,14.4,0.0,47.23446,"ROSALIA, WA US"
2014-08-21,USC00457180,-117.36364,25.6,737.6,11.7,8.9,47.23446,"ROSALIA, WA US"
2014-08-22,USC00457180,-117.36364,27.2,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-08-23,USC00457180,-117.36364,26.1,737.6,10.6,0.0,47.23446,"ROSALIA, WA US"
2014-08-24,USC00457180,-117.36364,25.6,737.6,10.6,0.0,47.23446,"ROSALIA, WA US"
2014-08-25,USC00457180,-117.36364,26.7,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2014-08-26,USC00457180,-117.36364,28.3,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-08-27,USC00457180,-117.36364,31.1,737.6,11.7,0.0,47.23446,"ROSALIA, WA US"
2014-08-28,USC00457180,-117.36364,32.2,737.6,15.0,0.0,47.23446,"ROSALIA, WA US"
2014-08-29,USC00457180,-117.36364,28.9,737.6,12.8,0.0,47.23446,"ROSALIA, WA US"
2014-08-30,USC00457180,-117.36364,28.9,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2014-08-31,USC00457180,-117.36364,23.9,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-09-01,USC00457180,-117.36364,21.7,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-09-02,USC00457180,-117.36364,23.3,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-09-03,USC00457180,-117.36364,24.4,737.6,8.3,2.5,47.23446,"ROSALIA, WA US"
2014-09-04,USC00457180,-117.36364,16.7,737.6,1.7,1.3,47.23446,"ROSALIA, WA US"
2014-09-05,USC00457180,-117.36364,22.8,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-09-06,USC00457180,-117.36364,25.6,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2014-09-07,USC00457180,-117.36364,30.0,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2014-09-08,USC00457180,-117.36364,30.0,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-09-09,USC00457180,-117.36364,26.7,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-09-10,USC00457180,-117.36364,23.9,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-09-11,USC00457180,-117.36364,20.0,737.6,2.8,0.0,47.23446,"ROSALIA, WA US"
2014-09-12,USC00457180,-117.36364,18.3,737.6,1.7,0.0,47.23446,"ROSALIA, WA US"
2014-09-13,USC00457180,-117.36364,22.8,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2014-09-14,USC00457180,-117.36364,24.4,737.6,0.0,0.0,47.23446,"ROSALIA, WA US"
2014-09-15,USC00457180,-117.36364,26.1,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2014-09-16,USC00457180,-117.36364,30.0,737.6,7.8,0.0,47.23446,"ROSALIA, WA US"
2014-09-17,USC00457180,-117.36364,31.1,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-09-18,USC00457180,-117.36364,30.6,737.6,10.0,0.0,47.23446,"ROSALIA, WA US"
2014-09-19,USC00457180,-117.36364,27.2,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2014-09-20,USC00457180,-117.36364,25.0,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-09-21,USC00457180,-117.36364,27.8,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-09-23,USC00457180,-117.36364,30.0,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2014-09-24,USC00457180,-117.36364,26.7,737.6,13.9,1.3,47.23446,"ROSALIA, WA US"
2014-09-25,USC00457180,-117.36364,23.3,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-09-26,USC00457180,-117.36364,23.3,737.6,8.3,1.3,47.23446,"ROSALIA, WA US"
2014-09-27,USC00457180,-117.36364,21.7,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2014-09-28,USC00457180,-117.36364,22.2,737.6,6.7,0.0,47.23446,"ROSALIA, WA US"
2014-09-29,USC00457180,-117.36364,23.9,737.6,11.1,0.0,47.23446,"ROSALIA, WA US"
2014-09-30,USC00457180,-117.36364,22.2,737.6,6.7,3.8,47.23446,"ROSALIA, WA US"
2014-10-01,USC00457180,-117.36364,17.8,737.6,1.1,2.5,47.23446,"ROSALIA, WA US"
2014-10-02,USC00457180,-117.36364,16.7,737.6,1.7,0.0,47.23446,"ROSALIA, WA US"
2014-10-03,USC00457180,-117.36364,17.8,737.6,1.1,0.0,47.23446,"ROSALIA, WA US"
2014-10-04,USC00457180,-117.36364,20.6,737.6,2.2,0.0,47.23446,"ROSALIA, WA US"
2014-10-05,USC00457180,-117.36364,23.9,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-10-06,USC00457180,-117.36364,25.0,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-10-07,USC00457180,-117.36364,26.1,737.6,8.3,0.0,47.23446,"ROSALIA, WA US"
2014-10-08,USC00457180,-117.36364,27.8,737.6,9.4,0.0,47.23446,"ROSALIA, WA US"
2014-10-09,USC00457180,-117.36364,21.7,737.6,3.3,0.0,47.23446,"ROSALIA, WA US"
2014-10-10,USC00457180,-117.36364,22.8,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2014-10-11,USC00457180,-117.36364,23.3,737.6,5.0,0.0,47.23446,"ROSALIA, WA US"
2014-10-12,USC00457180,-117.36364,18.9,737.6,3.3,2.5,47.23446,"ROSALIA, WA US"
2014-10-13,USC00457180,-117.36364,16.7,737.6,5.6,0.0,47.23446,"ROSALIA, WA US"
2014-10-14,USC00457180,-117.36364,21.7,737.6,8.9,0.0,47.23446,"ROSALIA, WA US"
2014-10-15,USC00457180,-117.36364,16.1,737.6,7.8,1.3,47.23446,"ROSALIA, WA US"
2014-10-16,USC00457180,-117.36364,11.1,737.6,3.3,6.4,47.23446,"ROSALIA, WA US"
2014-10-17,USC00457180,-117.36364,15.0,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2014-10-18,USC00457180,-117.36364,16.1,737.6,4.4,0.0,47.23446,"ROSALIA, WA US"
2014-10-19,USC00457180,-117.36364,20.6,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-10-20,USC00457180,-117.36364,24.4,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2014-10-21,USC00457180,-117.36364,22.2,737.6,7.2,1.3,47.23446,"ROSALIA, WA US"
2014-10-22,USC00457180,-117.36364,14.4,737.6,3.9,0.0,47.23446,"ROSALIA, WA US"
2014-10-23,USC00457180,-117.36364,21.7,737.6,8.3,7.6,47.23446,"ROSALIA, WA US"
2014-10-24,USC00457180,-117.36364,12.8,737.6,4.4,6.4,47.23446,"ROSALIA, WA US"
2014-10-25,USC00457180,-117.36364,12.2,737.6,5.0,1.3,47.23446,"ROSALIA, WA US"
2014-10-26,USC00457180,-117.36364,20.0,737.6,5.0,1.3,47.23446,"ROSALIA, WA US"
2014-10-27,USC00457180,-117.36364,10.6,737.6,1.1,0.0,47.23446,"ROSALIA, WA US"
2014-10-28,USC00457180,-117.36364,8.9,737.6,1.1,1.3,47.23446,"ROSALIA, WA US"
2014-10-29,USC00457180,-117.36364,8.9,737.6,4.4,10.2,47.23446,"ROSALIA, WA US"
2014-10-30,USC00457180,-117.36364,13.3,737.6,6.1,0.0,47.23446,"ROSALIA, WA US"
2014-10-31,USC00457180,-117.36364,15.0,737.6,7.2,0.0,47.23446,"ROSALIA, WA US"
2014-11-01,USC00457180,-117.36364,11.7,737.6,5.6,3.3,47.23446,"ROSALIA, WA US"
2014-11-02,USC00457180,-117.36364,8.3,737.6,0.0,1.3,47.23446,"ROSALIA, WA US"
2014-11-03,USC00457180,-117.36364,9.4,737.6,1.7,1.3,47.23446,"ROSALIA, WA US"
2014-11-04,USC00457180,-117.36364,8.9,737.6,5.0,7.6,47.23446,"ROSALIA, WA US"
2014-11-05,USC00457180,-117.36364,11.1,737.6,7.2,3.8,47.23446,"ROSALIA, WA US"
2014-11-06,USC00457180,-117.36364,13.9,737.6,7.8,2.5,47.23446,"ROSALIA, WA US"
2014-11-07,USC00457180,-117.36364,17.2,737.6,3.3,0.8,47.23446,"ROSALIA, WA US"
2014-11-08,USC00457180,-117.36364,11.7,737.6,-0.6,0.0,47.23446,"ROSALIA, WA US"
